Dataset Name,Text File 1,Dataset Name 2,Text File 2,Similarity Score
batch3,11-1-164b_line_9874_1,batch1,1-1-4a_line_9874_6,0.2641509433962264
batch3,11-1-164b_line_9874_1,batch1,1-1-4a_line_9874_2,0.2596685082872928
batch3,11-1-164b_line_9874_1,batch1,1-1-4a_line_9874_4,0.24242424242424243
batch3,11-1-164b_line_9874_1,batch1,1-1-4b_line_9874_3,0.3076923076923077
batch3,11-1-164b_line_9874_1,batch1,1-1-4b_line_9874_1,0.26900584795321636
batch3,11-1-164b_line_9874_1,batch1,1-1-4a_line_9874_3,0.22727272727272727
batch3,11-1-164b_line_9874_1,batch1,1-1-4a_line_9874_1,0.2647058823529412
batch3,11-1-164b_line_9874_1,batch1,1-1-4a_line_9874_5,0.22435897435897437
batch3,11-1-164b_line_9874_1,batch1,1-1-4b_line_9874_0,0.22085889570552147
batch3,11-1-164b_line_9874_1,batch1,1-1-4b_line_9874_2,0.28415300546448086
batch3,11-1-164b_line_9874_4,batch2,6-1-6b_line_9874_5,0.26875
batch3,11-1-164b_line_9874_4,batch2,6-1-7a_line_9874_0,0.2361111111111111
batch3,11-1-164b_line_9874_4,batch2,6-1-7a_line_9874_1,0.23870967741935484
batch3,11-1-164b_line_9874_4,batch2,6-1-7a_line_9874_5,0.23270440251572327
batch3,11-1-164b_line_9874_4,batch2,6-1-7a_line_9874_2,0.2654320987654321
batch3,11-1-164b_line_9874_4,batch2,6-1-6b_line_9874_4,0.27044025157232704
batch3,11-1-164b_line_9874_4,batch2,6-1-6b_line_9874_3,0.3137254901960784
batch3,11-1-164b_line_9874_4,batch2,6-1-7a_line_9874_4,0.2848101265822785
batch3,11-1-164b_line_9874_4,batch2,6-1-6b_line_9874_6,0.25161290322580643
batch3,11-1-164b_line_9874_4,batch2,6-1-7a_line_9874_3,0.3032258064516129
batch3,11-1-164b_line_9874_4,batch3,11-1-164b_line_9874_1,0.39473684210526316
batch3,11-1-164b_line_9874_4,batch3,11-1-164a_line_9874_5,0.27631578947368424
batch3,11-1-164b_line_9874_4,batch3,11-1-164b_line_9874_2,0.2569444444444444
batch3,11-1-164b_line_9874_4,batch3,11-1-164b_line_9874_5,0.31333333333333335
batch3,11-1-164b_line_9874_4,batch3,11-1-164a_line_9874_6,0.24305555555555555
batch3,11-1-164b_line_9874_4,batch3,11-1-164b_line_9874_6,0.34210526315789475
batch3,11-1-164b_line_9874_4,batch3,11-1-165a_line_9874_0,0.2222222222222222
batch3,11-1-164b_line_9874_4,batch3,11-1-164b_line_9874_0,0.33557046979865773
batch3,11-1-164b_line_9874_4,batch3,11-1-164b_line_9874_3,0.30405405405405406
batch3,11-1-164b_line_9874_4,batch1,1-1-4a_line_9874_6,0.25157232704402516
batch3,11-1-164b_line_9874_4,batch1,1-1-4a_line_9874_2,0.2983425414364641
batch3,11-1-164b_line_9874_4,batch1,1-1-4a_line_9874_4,0.26666666666666666
batch3,11-1-164b_line_9874_4,batch1,1-1-4b_line_9874_3,0.28402366863905326
batch3,11-1-164b_line_9874_4,batch1,1-1-4b_line_9874_1,0.2807017543859649
batch3,11-1-164b_line_9874_4,batch1,1-1-4a_line_9874_3,0.24025974025974026
batch3,11-1-164b_line_9874_4,batch1,1-1-4a_line_9874_1,0.27058823529411763
batch3,11-1-164b_line_9874_4,batch1,1-1-4a_line_9874_5,0.22435897435897437
batch3,11-1-164b_line_9874_4,batch1,1-1-4b_line_9874_0,0.27607361963190186
batch3,11-1-164b_line_9874_4,batch1,1-1-4b_line_9874_2,0.30601092896174864
batch3,11-1-164a_line_9874_5,batch2,6-1-6b_line_9874_5,0.225
batch3,11-1-164a_line_9874_5,batch2,6-1-7a_line_9874_0,0.23684210526315788
batch3,11-1-164a_line_9874_5,batch2,6-1-7a_line_9874_1,0.25161290322580643
batch3,11-1-164a_line_9874_5,batch2,6-1-7a_line_9874_5,0.22012578616352202
batch3,11-1-164a_line_9874_5,batch2,6-1-7a_line_9874_2,0.24691358024691357
batch3,11-1-164a_line_9874_5,batch2,6-1-6b_line_9874_4,0.27044025157232704
batch3,11-1-164a_line_9874_5,batch2,6-1-6b_line_9874_3,0.20915032679738563
batch3,11-1-164a_line_9874_5,batch2,6-1-7a_line_9874_4,0.2468354430379747
batch3,11-1-164a_line_9874_5,batch2,6-1-6b_line_9874_6,0.2709677419354839
batch3,11-1-164a_line_9874_5,batch2,6-1-7a_line_9874_3,0.24516129032258063
batch3,11-1-164a_line_9874_5,batch3,11-1-164b_line_9874_1,0.2631578947368421
batch3,11-1-164a_line_9874_5,batch3,11-1-164b_line_9874_4,0.27631578947368424
batch3,11-1-164a_line_9874_5,batch3,11-1-164b_line_9874_2,0.26973684210526316
batch3,11-1-164a_line_9874_5,batch3,11-1-164b_line_9874_5,0.2236842105263158
batch3,11-1-164a_line_9874_5,batch3,11-1-164a_line_9874_6,0.23026315789473684
batch3,11-1-164a_line_9874_5,batch3,11-1-164b_line_9874_6,0.25
batch3,11-1-164a_line_9874_5,batch3,11-1-165a_line_9874_0,0.2894736842105263
batch3,11-1-164a_line_9874_5,batch3,11-1-164b_line_9874_0,0.3092105263157895
batch3,11-1-164a_line_9874_5,batch3,11-1-164b_line_9874_3,0.2894736842105263
batch3,11-1-164a_line_9874_5,batch1,1-1-4a_line_9874_6,0.2389937106918239
batch3,11-1-164a_line_9874_5,batch1,1-1-4a_line_9874_2,0.2983425414364641
batch3,11-1-164a_line_9874_5,batch1,1-1-4a_line_9874_4,0.23030303030303031
batch3,11-1-164a_line_9874_5,batch1,1-1-4b_line_9874_3,0.2781065088757396
batch3,11-1-164a_line_9874_5,batch1,1-1-4b_line_9874_1,0.28654970760233917
batch3,11-1-164a_line_9874_5,batch1,1-1-4a_line_9874_3,0.22077922077922077
batch3,11-1-164a_line_9874_5,batch1,1-1-4a_line_9874_1,0.20588235294117646
batch3,11-1-164a_line_9874_5,batch1,1-1-4a_line_9874_5,0.20512820512820512
batch3,11-1-164a_line_9874_5,batch1,1-1-4b_line_9874_0,0.27607361963190186
batch3,11-1-164a_line_9874_5,batch1,1-1-4b_line_9874_2,0.273224043715847
batch3,11-1-164b_line_9874_2,batch2,6-1-6b_line_9874_5,0.25
batch3,11-1-164b_line_9874_2,batch2,6-1-7a_line_9874_0,0.22916666666666666
batch3,11-1-164b_line_9874_2,batch2,6-1-7a_line_9874_1,0.27741935483870966
batch3,11-1-164b_line_9874_2,batch2,6-1-7a_line_9874_5,0.24528301886792453
batch3,11-1-164b_line_9874_2,batch2,6-1-7a_line_9874_2,0.2839506172839506
batch3,11-1-164b_line_9874_2,batch2,6-1-6b_line_9874_4,0.25157232704402516
batch3,11-1-164b_line_9874_2,batch2,6-1-6b_line_9874_3,0.22875816993464052
batch3,11-1-164b_line_9874_2,batch2,6-1-7a_line_9874_4,0.2974683544303797
batch3,11-1-164b_line_9874_2,batch2,6-1-6b_line_9874_6,0.2903225806451613
batch3,11-1-164b_line_9874_2,batch2,6-1-7a_line_9874_3,0.24516129032258063
batch3,11-1-164b_line_9874_2,batch3,11-1-164b_line_9874_1,0.32894736842105265
batch3,11-1-164b_line_9874_2,batch3,11-1-164b_line_9874_4,0.2569444444444444
batch3,11-1-164b_line_9874_2,batch3,11-1-164a_line_9874_5,0.26973684210526316
batch3,11-1-164b_line_9874_2,batch3,11-1-164b_line_9874_5,0.32
batch3,11-1-164b_line_9874_2,batch3,11-1-164a_line_9874_6,0.22142857142857142
batch3,11-1-164b_line_9874_2,batch3,11-1-164b_line_9874_6,0.2565789473684211
batch3,11-1-164b_line_9874_2,batch3,11-1-165a_line_9874_0,0.2357142857142857
batch3,11-1-164b_line_9874_2,batch3,11-1-164b_line_9874_0,0.3087248322147651
batch3,11-1-164b_line_9874_2,batch3,11-1-164b_line_9874_3,0.2905405405405405
batch3,11-1-164b_line_9874_2,batch1,1-1-4a_line_9874_6,0.25157232704402516
batch3,11-1-164b_line_9874_2,batch1,1-1-4a_line_9874_2,0.24861878453038674
batch3,11-1-164b_line_9874_2,batch1,1-1-4a_line_9874_4,0.2545454545454545
batch3,11-1-164b_line_9874_2,batch1,1-1-4b_line_9874_3,0.30177514792899407
batch3,11-1-164b_line_9874_2,batch1,1-1-4b_line_9874_1,0.26900584795321636
batch3,11-1-164b_line_9874_2,batch1,1-1-4a_line_9874_3,0.2727272727272727
batch3,11-1-164b_line_9874_2,batch1,1-1-4a_line_9874_1,0.25882352941176473
batch3,11-1-164b_line_9874_2,batch1,1-1-4a_line_9874_5,0.25
batch3,11-1-164b_line_9874_2,batch1,1-1-4b_line_9874_0,0.26993865030674846
batch3,11-1-164b_line_9874_2,batch1,1-1-4b_line_9874_2,0.24043715846994534
batch3,11-1-164b_line_9874_5,batch2,6-1-6b_line_9874_5,0.2125
batch3,11-1-164b_line_9874_5,batch2,6-1-7a_line_9874_0,0.26666666666666666
batch3,11-1-164b_line_9874_5,batch2,6-1-7a_line_9874_1,0.21935483870967742
batch3,11-1-164b_line_9874_5,batch2,6-1-7a_line_9874_5,0.24528301886792453
batch3,11-1-164b_line_9874_5,batch2,6-1-7a_line_9874_2,0.24074074074074073
batch3,11-1-164b_line_9874_5,batch2,6-1-6b_line_9874_4,0.2830188679245283
batch3,11-1-164b_line_9874_5,batch2,6-1-6b_line_9874_3,0.21568627450980393
batch3,11-1-164b_line_9874_5,batch2,6-1-7a_line_9874_4,0.22151898734177214
batch3,11-1-164b_line_9874_5,batch2,6-1-6b_line_9874_6,0.1935483870967742
batch3,11-1-164b_line_9874_5,batch2,6-1-7a_line_9874_3,0.22580645161290322
batch3,11-1-164b_line_9874_5,batch3,11-1-164b_line_9874_1,0.34210526315789475
batch3,11-1-164b_line_9874_5,batch3,11-1-164b_line_9874_4,0.31333333333333335
batch3,11-1-164b_line_9874_5,batch3,11-1-164a_line_9874_5,0.2236842105263158
batch3,11-1-164b_line_9874_5,batch3,11-1-164b_line_9874_2,0.32
batch3,11-1-164b_line_9874_5,batch3,11-1-164a_line_9874_6,0.3
batch3,11-1-164b_line_9874_5,batch3,11-1-164b_line_9874_6,0.2565789473684211
batch3,11-1-164b_line_9874_5,batch3,11-1-165a_line_9874_0,0.21333333333333335
batch3,11-1-164b_line_9874_5,batch3,11-1-164b_line_9874_0,0.31333333333333335
batch3,11-1-164b_line_9874_5,batch3,11-1-164b_line_9874_3,0.24666666666666667
batch3,11-1-164b_line_9874_5,batch1,1-1-4a_line_9874_6,0.27044025157232704
batch3,11-1-164b_line_9874_5,batch1,1-1-4a_line_9874_2,0.27624309392265195
batch3,11-1-164b_line_9874_5,batch1,1-1-4a_line_9874_4,0.24242424242424243
batch3,11-1-164b_line_9874_5,batch1,1-1-4b_line_9874_3,0.23668639053254437
batch3,11-1-164b_line_9874_5,batch1,1-1-4b_line_9874_1,0.2631578947368421
batch3,11-1-164b_line_9874_5,batch1,1-1-4a_line_9874_3,0.22727272727272727
batch3,11-1-164b_line_9874_5,batch1,1-1-4a_line_9874_1,0.25882352941176473
batch3,11-1-164b_line_9874_5,batch1,1-1-4a_line_9874_5,0.25
batch3,11-1-164b_line_9874_5,batch1,1-1-4b_line_9874_0,0.2147239263803681
batch3,11-1-164b_line_9874_5,batch1,1-1-4b_line_9874_2,0.2459016393442623
batch3,11-1-164a_line_9874_6,batch2,6-1-6b_line_9874_5,0.2375
batch3,11-1-164a_line_9874_6,batch2,6-1-7a_line_9874_0,0.24305555555555555
batch3,11-1-164a_line_9874_6,batch2,6-1-7a_line_9874_1,0.3032258064516129
batch3,11-1-164a_line_9874_6,batch2,6-1-7a_line_9874_5,0.25157232704402516
batch3,11-1-164a_line_9874_6,batch2,6-1-7a_line_9874_2,0.25925925925925924
batch3,11-1-164a_line_9874_6,batch2,6-1-6b_line_9874_4,0.22012578616352202
batch3,11-1-164a_line_9874_6,batch2,6-1-6b_line_9874_3,0.26143790849673204
batch3,11-1-164a_line_9874_6,batch2,6-1-7a_line_9874_4,0.3037974683544304
batch3,11-1-164a_line_9874_6,batch2,6-1-6b_line_9874_6,0.25806451612903225
batch3,11-1-164a_line_9874_6,batch2,6-1-7a_line_9874_3,0.21935483870967742
batch3,11-1-164a_line_9874_6,batch3,11-1-164b_line_9874_1,0.23684210526315788
batch3,11-1-164a_line_9874_6,batch3,11-1-164b_line_9874_4,0.24305555555555555
batch3,11-1-164a_line_9874_6,batch3,11-1-164a_line_9874_5,0.23026315789473684
batch3,11-1-164a_line_9874_6,batch3,11-1-164b_line_9874_2,0.22142857142857142
batch3,11-1-164a_line_9874_6,batch3,11-1-164b_line_9874_5,0.3
batch3,11-1-164a_line_9874_6,batch3,11-1-164b_line_9874_6,0.23684210526315788
batch3,11-1-164a_line_9874_6,batch3,11-1-165a_line_9874_0,0.2
batch3,11-1-164a_line_9874_6,batch3,11-1-164b_line_9874_0,0.24161073825503357
batch3,11-1-164a_line_9874_6,batch3,11-1-164b_line_9874_3,0.25675675675675674
batch3,11-1-164a_line_9874_6,batch1,1-1-4a_line_9874_6,0.2893081761006289
batch3,11-1-164a_line_9874_6,batch1,1-1-4a_line_9874_2,0.27071823204419887
batch3,11-1-164a_line_9874_6,batch1,1-1-4a_line_9874_4,0.2606060606060606
batch3,11-1-164a_line_9874_6,batch1,1-1-4b_line_9874_3,0.26627218934911245
batch3,11-1-164a_line_9874_6,batch1,1-1-4b_line_9874_1,0.2982456140350877
batch3,11-1-164a_line_9874_6,batch1,1-1-4a_line_9874_3,0.24025974025974026
batch3,11-1-164a_line_9874_6,batch1,1-1-4a_line_9874_1,0.24705882352941178
batch3,11-1-164a_line_9874_6,batch1,1-1-4a_line_9874_5,0.26282051282051283
batch3,11-1-164a_line_9874_6,batch1,1-1-4b_line_9874_0,0.26993865030674846
batch3,11-1-164a_line_9874_6,batch1,1-1-4b_line_9874_2,0.3224043715846995
batch3,11-1-164b_line_9874_6,batch2,6-1-6b_line_9874_5,0.25
batch3,11-1-164b_line_9874_6,batch2,6-1-7a_line_9874_0,0.27631578947368424
batch3,11-1-164b_line_9874_6,batch2,6-1-7a_line_9874_1,0.2064516129032258
batch3,11-1-164b_line_9874_6,batch2,6-1-7a_line_9874_5,0.23270440251572327
batch3,11-1-164b_line_9874_6,batch2,6-1-7a_line_9874_2,0.22839506172839505
batch3,11-1-164b_line_9874_6,batch2,6-1-6b_line_9874_4,0.25157232704402516
batch3,11-1-164b_line_9874_6,batch2,6-1-6b_line_9874_3,0.22875816993464052
batch3,11-1-164b_line_9874_6,batch2,6-1-7a_line_9874_4,0.23417721518987342
batch3,11-1-164b_line_9874_6,batch2,6-1-6b_line_9874_6,0.25161290322580643
batch3,11-1-164b_line_9874_6,batch2,6-1-7a_line_9874_3,0.25806451612903225
batch3,11-1-164b_line_9874_6,batch3,11-1-164b_line_9874_1,0.2565789473684211
batch3,11-1-164b_line_9874_6,batch3,11-1-164b_line_9874_4,0.34210526315789475
batch3,11-1-164b_line_9874_6,batch3,11-1-164a_line_9874_5,0.25
batch3,11-1-164b_line_9874_6,batch3,11-1-164b_line_9874_2,0.2565789473684211
batch3,11-1-164b_line_9874_6,batch3,11-1-164b_line_9874_5,0.2565789473684211
batch3,11-1-164b_line_9874_6,batch3,11-1-164a_line_9874_6,0.23684210526315788
batch3,11-1-164b_line_9874_6,batch3,11-1-165a_line_9874_0,0.24342105263157895
batch3,11-1-164b_line_9874_6,batch3,11-1-164b_line_9874_0,0.2894736842105263
batch3,11-1-164b_line_9874_6,batch3,11-1-164b_line_9874_3,0.25
batch3,11-1-164b_line_9874_6,batch1,1-1-4a_line_9874_6,0.23270440251572327
batch3,11-1-164b_line_9874_6,batch1,1-1-4a_line_9874_2,0.27071823204419887
batch3,11-1-164b_line_9874_6,batch1,1-1-4a_line_9874_4,0.26666666666666666
batch3,11-1-164b_line_9874_6,batch1,1-1-4b_line_9874_3,0.2485207100591716
batch3,11-1-164b_line_9874_6,batch1,1-1-4b_line_9874_1,0.27485380116959063
batch3,11-1-164b_line_9874_6,batch1,1-1-4a_line_9874_3,0.2532467532467532
batch3,11-1-164b_line_9874_6,batch1,1-1-4a_line_9874_1,0.2411764705882353
batch3,11-1-164b_line_9874_6,batch1,1-1-4a_line_9874_5,0.21153846153846154
batch3,11-1-164b_line_9874_6,batch1,1-1-4b_line_9874_0,0.2883435582822086
batch3,11-1-164b_line_9874_6,batch1,1-1-4b_line_9874_2,0.3114754098360656
batch3,11-1-165a_line_9874_0,batch2,6-1-6b_line_9874_5,0.24375
batch3,11-1-165a_line_9874_0,batch2,6-1-7a_line_9874_0,0.20833333333333334
batch3,11-1-165a_line_9874_0,batch2,6-1-7a_line_9874_1,0.24516129032258063
batch3,11-1-165a_line_9874_0,batch2,6-1-7a_line_9874_5,0.23270440251572327
batch3,11-1-165a_line_9874_0,batch2,6-1-7a_line_9874_2,0.25308641975308643
batch3,11-1-165a_line_9874_0,batch2,6-1-6b_line_9874_4,0.2641509433962264
batch3,11-1-165a_line_9874_0,batch2,6-1-6b_line_9874_3,0.22875816993464052
batch3,11-1-165a_line_9874_0,batch2,6-1-7a_line_9874_4,0.25316455696202533
batch3,11-1-165a_line_9874_0,batch2,6-1-6b_line_9874_6,0.24516129032258063
batch3,11-1-165a_line_9874_0,batch2,6-1-7a_line_9874_3,0.2064516129032258
batch3,11-1-165a_line_9874_0,batch3,11-1-164b_line_9874_1,0.23684210526315788
batch3,11-1-165a_line_9874_0,batch3,11-1-164b_line_9874_4,0.2222222222222222
batch3,11-1-165a_line_9874_0,batch3,11-1-164a_line_9874_5,0.2894736842105263
batch3,11-1-165a_line_9874_0,batch3,11-1-164b_line_9874_2,0.2357142857142857
batch3,11-1-165a_line_9874_0,batch3,11-1-164b_line_9874_5,0.21333333333333335
batch3,11-1-165a_line_9874_0,batch3,11-1-164a_line_9874_6,0.2
batch3,11-1-165a_line_9874_0,batch3,11-1-164b_line_9874_6,0.24342105263157895
batch3,11-1-165a_line_9874_0,batch3,11-1-164b_line_9874_0,0.20134228187919462
batch3,11-1-165a_line_9874_0,batch3,11-1-164b_line_9874_3,0.23648648648648649
batch3,11-1-165a_line_9874_0,batch1,1-1-4a_line_9874_6,0.2389937106918239
batch3,11-1-165a_line_9874_0,batch1,1-1-4a_line_9874_2,0.26519337016574585
batch3,11-1-165a_line_9874_0,batch1,1-1-4a_line_9874_4,0.24242424242424243
batch3,11-1-165a_line_9874_0,batch1,1-1-4b_line_9874_3,0.2603550295857988
batch3,11-1-165a_line_9874_0,batch1,1-1-4b_line_9874_1,0.23391812865497075
batch3,11-1-165a_line_9874_0,batch1,1-1-4a_line_9874_3,0.23376623376623376
batch3,11-1-165a_line_9874_0,batch1,1-1-4a_line_9874_1,0.2823529411764706
batch3,11-1-165a_line_9874_0,batch1,1-1-4a_line_9874_5,0.2564102564102564
batch3,11-1-165a_line_9874_0,batch1,1-1-4b_line_9874_0,0.24539877300613497
batch3,11-1-165a_line_9874_0,batch1,1-1-4b_line_9874_2,0.2568306010928962
batch3,11-1-164b_line_9874_0,batch2,6-1-6b_line_9874_5,0.23125
batch3,11-1-164b_line_9874_0,batch2,6-1-7a_line_9874_0,0.2550335570469799
batch3,11-1-164b_line_9874_0,batch2,6-1-7a_line_9874_1,0.2709677419354839
batch3,11-1-164b_line_9874_0,batch2,6-1-7a_line_9874_5,0.2578616352201258
batch3,11-1-164b_line_9874_0,batch2,6-1-7a_line_9874_2,0.2839506172839506
batch3,11-1-164b_line_9874_0,batch2,6-1-6b_line_9874_4,0.25157232704402516
batch3,11-1-164b_line_9874_0,batch2,6-1-6b_line_9874_3,0.2875816993464052
batch3,11-1-164b_line_9874_0,batch2,6-1-7a_line_9874_4,0.26582278481012656
batch3,11-1-164b_line_9874_0,batch2,6-1-6b_line_9874_6,0.2
batch3,11-1-164b_line_9874_0,batch2,6-1-7a_line_9874_3,0.1870967741935484
batch3,11-1-164b_line_9874_0,batch3,11-1-164b_line_9874_1,0.4407894736842105
batch3,11-1-164b_line_9874_0,batch3,11-1-164b_line_9874_4,0.33557046979865773
batch3,11-1-164b_line_9874_0,batch3,11-1-164a_line_9874_5,0.3092105263157895
batch3,11-1-164b_line_9874_0,batch3,11-1-164b_line_9874_2,0.3087248322147651
batch3,11-1-164b_line_9874_0,batch3,11-1-164b_line_9874_5,0.31333333333333335
batch3,11-1-164b_line_9874_0,batch3,11-1-164a_line_9874_6,0.24161073825503357
batch3,11-1-164b_line_9874_0,batch3,11-1-164b_line_9874_6,0.2894736842105263
batch3,11-1-164b_line_9874_0,batch3,11-1-165a_line_9874_0,0.20134228187919462
batch3,11-1-164b_line_9874_0,batch3,11-1-164b_line_9874_3,0.3087248322147651
batch3,11-1-164b_line_9874_0,batch1,1-1-4a_line_9874_6,0.25157232704402516
batch3,11-1-164b_line_9874_0,batch1,1-1-4a_line_9874_2,0.281767955801105
batch3,11-1-164b_line_9874_0,batch1,1-1-4a_line_9874_4,0.24848484848484848
batch3,11-1-164b_line_9874_0,batch1,1-1-4b_line_9874_3,0.28402366863905326
batch3,11-1-164b_line_9874_0,batch1,1-1-4b_line_9874_1,0.29239766081871343
batch3,11-1-164b_line_9874_0,batch1,1-1-4a_line_9874_3,0.21428571428571427
batch3,11-1-164b_line_9874_0,batch1,1-1-4a_line_9874_1,0.2529411764705882
batch3,11-1-164b_line_9874_0,batch1,1-1-4a_line_9874_5,0.22435897435897437
batch3,11-1-164b_line_9874_0,batch1,1-1-4b_line_9874_0,0.2822085889570552
batch3,11-1-164b_line_9874_0,batch1,1-1-4b_line_9874_2,0.273224043715847
batch3,11-1-164b_line_9874_3,batch2,6-1-6b_line_9874_5,0.25625
batch3,11-1-164b_line_9874_3,batch2,6-1-7a_line_9874_0,0.25
batch3,11-1-164b_line_9874_3,batch2,6-1-7a_line_9874_1,0.25161290322580643
batch3,11-1-164b_line_9874_3,batch2,6-1-7a_line_9874_5,0.2893081761006289
batch3,11-1-164b_line_9874_3,batch2,6-1-7a_line_9874_2,0.30246913580246915
batch3,11-1-164b_line_9874_3,batch2,6-1-6b_line_9874_4,0.2641509433962264
batch3,11-1-164b_line_9874_3,batch2,6-1-6b_line_9874_3,0.2875816993464052
batch3,11-1-164b_line_9874_3,batch2,6-1-7a_line_9874_4,0.2468354430379747
batch3,11-1-164b_line_9874_3,batch2,6-1-6b_line_9874_6,0.23225806451612904
batch3,11-1-164b_line_9874_3,batch2,6-1-7a_line_9874_3,0.21935483870967742
batch3,11-1-164b_line_9874_3,batch3,11-1-164b_line_9874_1,0.26973684210526316
batch3,11-1-164b_line_9874_3,batch3,11-1-164b_line_9874_4,0.30405405405405406
batch3,11-1-164b_line_9874_3,batch3,11-1-164a_line_9874_5,0.2894736842105263
batch3,11-1-164b_line_9874_3,batch3,11-1-164b_line_9874_2,0.2905405405405405
batch3,11-1-164b_line_9874_3,batch3,11-1-164b_line_9874_5,0.24666666666666667
batch3,11-1-164b_line_9874_3,batch3,11-1-164a_line_9874_6,0.25675675675675674
batch3,11-1-164b_line_9874_3,batch3,11-1-164b_line_9874_6,0.25
batch3,11-1-164b_line_9874_3,batch3,11-1-165a_line_9874_0,0.23648648648648649
batch3,11-1-164b_line_9874_3,batch3,11-1-164b_line_9874_0,0.3087248322147651
batch3,11-1-164b_line_9874_3,batch1,1-1-4a_line_9874_6,0.2389937106918239
batch3,11-1-164b_line_9874_3,batch1,1-1-4a_line_9874_2,0.2983425414364641
batch3,11-1-164b_line_9874_3,batch1,1-1-4a_line_9874_4,0.2606060606060606
batch3,11-1-164b_line_9874_3,batch1,1-1-4b_line_9874_3,0.30177514792899407
batch3,11-1-164b_line_9874_3,batch1,1-1-4b_line_9874_1,0.2631578947368421
batch3,11-1-164b_line_9874_3,batch1,1-1-4a_line_9874_3,0.24025974025974026
batch3,11-1-164b_line_9874_3,batch1,1-1-4a_line_9874_1,0.27058823529411763
batch3,11-1-164b_line_9874_3,batch1,1-1-4a_line_9874_5,0.20512820512820512
batch3,11-1-164b_line_9874_3,batch1,1-1-4b_line_9874_0,0.24539877300613497
batch3,11-1-164b_line_9874_3,batch1,1-1-4b_line_9874_2,0.29508196721311475
batch1,1-1-4a_line_9874_6,batch2,6-1-6b_line_9874_5,0.2375
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_0,0.24528301886792453
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_1,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_5,0.20125786163522014
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_2,0.2222222222222222
batch1,1-1-4a_line_9874_6,batch2,6-1-6b_line_9874_4,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch2,6-1-6b_line_9874_3,0.2641509433962264
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_4,0.23270440251572327
batch1,1-1-4a_line_9874_6,batch2,6-1-6b_line_9874_6,0.2138364779874214
batch1,1-1-4a_line_9874_6,batch2,6-1-7a_line_9874_3,0.20125786163522014
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_1,0.2641509433962264
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_4,0.25157232704402516
batch1,1-1-4a_line_9874_6,batch3,11-1-164a_line_9874_5,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_2,0.25157232704402516
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_5,0.27044025157232704
batch1,1-1-4a_line_9874_6,batch3,11-1-164a_line_9874_6,0.2893081761006289
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_6,0.23270440251572327
batch1,1-1-4a_line_9874_6,batch3,11-1-165a_line_9874_0,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_0,0.25157232704402516
batch1,1-1-4a_line_9874_6,batch3,11-1-164b_line_9874_3,0.2389937106918239
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_2,0.287292817679558
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_4,0.2545454545454545
batch1,1-1-4a_line_9874_6,batch1,1-1-4b_line_9874_3,0.22485207100591717
batch1,1-1-4a_line_9874_6,batch1,1-1-4b_line_9874_1,0.2573099415204678
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_3,0.2138364779874214
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_1,0.22941176470588234
batch1,1-1-4a_line_9874_6,batch1,1-1-4a_line_9874_5,0.20125786163522014
batch1,1-1-4a_line_9874_6,batch1,1-1-4b_line_9874_0,0.2392638036809816
batch1,1-1-4a_line_9874_6,batch1,1-1-4b_line_9874_2,0.2677595628415301
batch1,1-1-4a_line_9874_2,batch2,6-1-6b_line_9874_5,0.23204419889502761
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_0,0.27071823204419887
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_1,0.26519337016574585
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_5,0.27624309392265195
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_2,0.24861878453038674
batch1,1-1-4a_line_9874_2,batch2,6-1-6b_line_9874_4,0.23756906077348067
batch1,1-1-4a_line_9874_2,batch2,6-1-6b_line_9874_3,0.2541436464088398
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_4,0.2596685082872928
batch1,1-1-4a_line_9874_2,batch2,6-1-6b_line_9874_6,0.23756906077348067
batch1,1-1-4a_line_9874_2,batch2,6-1-7a_line_9874_3,0.2596685082872928
batch1,1-1-4a_line_9874_2,batch3,11-1-164b_line_9874_1,0.2596685082872928
batch1,1-1-4a_line_9874_2,batch3,11-1-164b_line_9874_4,0.2983425414364641
